Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,366299,15462049,214082,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,366299,15462050,214082,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,335906,15403793,191585,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Lee,105.29
Sunland RV Resort Emerald Desert,335906,15403794,191585,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,367745,15491877,215155,1-Apr-19,Void: 03-ED 31 Day Rate - (01-Apr-19),Cancelled Reservation,Lot-Monthly,Molly,20
Sunland RV Resort Emerald Desert,367745,15500989,215155,1-Apr-19,Void: 03-ED 31 Day Rate - (01-Apr-19),Cancelled Reservation,Lot-Monthly,Molly,0.67
Sunland RV Resort Emerald Desert,367745,15500809,215155,1-Apr-19,Void: 03-ED 31 Day Rate - (01-Apr-19),Cancelled Reservation,Lot-Monthly,Molly,0.67
Sunland RV Resort Emerald Desert,373924,15777224,220695,1-Apr-19,Void: Laundry,Incorrect Entry,LAUNDRY,Molly,20
Sunland RV Resort Emerald Desert,374564,15778860,221539,1-Apr-19,Void: 02-ED Weekly Rate - (29-Mar-19),Incorrect Entry,Lot-Weekly,Molly,85
Sunland RV Resort Emerald Desert,374564,15778861,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,9.24
Sunland RV Resort Emerald Desert,374564,15778862,221539,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,374564,15778863,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,374564,15778864,221539,1-Apr-19,Void: 02-ED Weekly Rate - (30-Mar-19),Incorrect Entry,Lot-Weekly,Molly,85
Sunland RV Resort Emerald Desert,374564,15778865,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,9.24
Sunland RV Resort Emerald Desert,330493,15745250,187847,1-Apr-19,Void: 03M- Emerald 31 Day Rates - (01-Apr-19),Incorrect Entry,Lot-Monthly,Molly,76
Sunland RV Resort Emerald Desert,374564,15778866,221539,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,374564,15778867,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,374564,15778868,221539,1-Apr-19,Void: 02-ED Weekly Rate - (31-Mar-19),Incorrect Entry,Lot-Weekly,Molly,85
Sunland RV Resort Emerald Desert,374564,15778869,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,9.24
Sunland RV Resort Emerald Desert,374564,15778870,221539,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,374564,15778871,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,374564,15778872,221539,1-Apr-19,Void: 02-ED Weekly Rate - (01-Apr-19),Incorrect Entry,Lot-Weekly,Molly,82
Sunland RV Resort Emerald Desert,374564,15778873,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.91
Sunland RV Resort Emerald Desert,374564,15778874,221539,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,374564,15778875,221539,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,369482,15569278,216429,1-Apr-19,Void: 03-ED 31 Day Rate - (01-Apr-19),Incorrect Entry,Lot-Monthly,Molly,20
Sunland RV Resort Emerald Desert,362217,15777184,211011,1-Apr-19,Void: Cancellation Fee- ED,Incorrect Entry,LATE FEES/SERVICE CHARGES,Molly,74.48
Sunland RV Resort Emerald Desert,362217,15777185,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.19
Sunland RV Resort Emerald Desert,362217,15777152,211011,1-Apr-19,Void: 01-ED Daily Charge - (26-Mar-19),Incorrect Entry,Lot-Daily,Molly,83
Sunland RV Resort Emerald Desert,362217,15777153,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.12
Sunland RV Resort Emerald Desert,362217,15777154,211011,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,362217,15777155,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,362217,15777180,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,362217,15777181,211011,1-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Molly,-8.3
Sunland RV Resort Emerald Desert,362217,15777174,211011,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362217,15777175,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,362217,15777176,211011,1-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Molly,-8.3
Sunland RV Resort Emerald Desert,362217,15777177,211011,1-Apr-19,Void: 01-ED Daily Charge - (31-Mar-19),Incorrect Entry,Lot-Daily,Molly,83
Sunland RV Resort Emerald Desert,362217,15777178,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.05
Sunland RV Resort Emerald Desert,362217,15777179,211011,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362217,15777168,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.09
Sunland RV Resort Emerald Desert,362217,15777169,211011,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362217,15777170,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,362217,15777171,211011,1-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Molly,-8.3
Sunland RV Resort Emerald Desert,362217,15777172,211011,1-Apr-19,Void: 01-ED Daily Charge - (30-Mar-19),Incorrect Entry,Lot-Daily,Molly,83
Sunland RV Resort Emerald Desert,362217,15777173,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.07
Sunland RV Resort Emerald Desert,362217,15777162,211011,1-Apr-19,Void: 01-ED Daily Charge - (28-Mar-19),Incorrect Entry,Lot-Daily,Molly,83
Sunland RV Resort Emerald Desert,362217,15777163,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.1
Sunland RV Resort Emerald Desert,362217,15777164,211011,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362217,15777165,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,362217,15777166,211011,1-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Molly,-8.3
Sunland RV Resort Emerald Desert,362217,15777167,211011,1-Apr-19,Void: 01-ED Daily Charge - (29-Mar-19),Incorrect Entry,Lot-Daily,Molly,83
Sunland RV Resort Emerald Desert,362217,15777156,211011,1-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Molly,-8.3
Sunland RV Resort Emerald Desert,362217,15777157,211011,1-Apr-19,Void: 01-ED Daily Charge - (27-Mar-19),Incorrect Entry,Lot-Daily,Molly,83
Sunland RV Resort Emerald Desert,362217,15777158,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,8.11
Sunland RV Resort Emerald Desert,362217,15777159,211011,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362217,15777160,211011,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,362217,15777161,211011,1-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Molly,-8.3
Sunland RV Resort Emerald Desert,330871,15768955,188106,1-Apr-19,Void: 01D- Emerald Daily Charge - (01-Apr-19),Incorrect Entry,Lot-Daily,Molly,101
Sunland RV Resort Emerald Desert,330871,15768956,188106,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,11
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,330871,15768957,188106,1-Apr-19,Void:    - 1 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Molly,10
Sunland RV Resort Emerald Desert,330871,15768958,188106,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,330871,15768959,188106,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,338470,15633034,193375,1-Apr-19,Void: 07-ED Parking-Storage - (01-Apr-19),Cancelled Reservation,PARKING,Molly,0
Sunland RV Resort Emerald Desert,352267,15768801,216286,1-Apr-19,Void: ST-B7-40c: 07-ED Parking/Storage - (01-Apr-19),Incorrect Entry,PARKING,Molly,0
Sunland RV Resort Emerald Desert,354541,15681346,218628,1-Apr-19,Void: ED-207: 02-ED Weekly Rate - (01-Apr-19),Incorrect Entry,Lot-Weekly,Molly,84.96
Sunland RV Resort Emerald Desert,354541,15681347,218628,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,370734,15617337,217329,1-Apr-19,Void: 02-ED Weekly Rate - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Molly,74
Sunland RV Resort Emerald Desert,370734,15617338,217329,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362604,15665014,211327,1-Apr-19,Void: 02-ED Weekly Rate - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Molly,74
Sunland RV Resort Emerald Desert,362604,15665015,211327,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,327245,13960069,185584,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Paul,81
Sunland RV Resort Emerald Desert,327245,13960070,185584,1-Apr-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Paul,3
Sunland RV Resort Emerald Desert,327245,13960071,185584,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Paul,1
Sunland RV Resort Emerald Desert,327245,13961024,185584,1-Apr-19,Void: 03M- Emerald 31 Day Rates - (01-Apr-19),Incorrect Entry,Lot-Monthly,Paul,81
Sunland RV Resort Emerald Desert,327245,13961025,185584,1-Apr-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Paul,3
Sunland RV Resort Emerald Desert,327245,13961026,185584,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Paul,1
Sunland RV Resort Emerald Desert,340825,14498944,195105,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Paul,53.49
Sunland RV Resort Emerald Desert,340825,14498945,195105,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Paul,1
Sunland RV Resort Emerald Desert,358752,15416346,208312,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,69
Sunland RV Resort Emerald Desert,358752,15416347,208312,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,337259,15357795,192540,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,65.05
Sunland RV Resort Emerald Desert,333041,14370200,189608,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,79
Sunland RV Resort Emerald Desert,333041,14370201,189608,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,333283,14717356,189776,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,78.98
Sunland RV Resort Emerald Desert,333283,14717357,189776,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,335906,15404706,191585,1-Apr-19,Void: 02-ED Weekly Rate - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,106.29
Sunland RV Resort Emerald Desert,335906,15404707,191585,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,365075,15406433,213173,1-Apr-19,Void: 03-ED 31 Day Rate - (01-Apr-19),Incorrect Entry,Lot-Monthly,Rivera,0.22
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,350748,14765509,202021,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,74
Sunland RV Resort Emerald Desert,350748,14765510,202021,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,339971,15293571,194509,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,82
Sunland RV Resort Emerald Desert,339971,15293572,194509,1-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Rivera,8.02
Sunland RV Resort Emerald Desert,339971,15293573,194509,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,339971,15293574,194509,1-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Rivera,0.11
Sunland RV Resort Emerald Desert,339971,15293575,194509,1-Apr-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,Rivera,-8.2
Sunland RV Resort Emerald Desert,349787,14899541,201387,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Rivera,8.69
Sunland RV Resort Emerald Desert,349787,14899542,201387,1-Apr-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Rivera,6
Sunland RV Resort Emerald Desert,349787,14899543,201387,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,349787,14899544,201387,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Rivera,0.11
Sunland RV Resort Emerald Desert,332560,14016668,189231,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,82
Sunland RV Resort Emerald Desert,332560,14016669,189231,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,349787,14899540,201387,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,80
Sunland RV Resort Emerald Desert,337249,14238479,192532,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,72.25
Sunland RV Resort Emerald Desert,337249,14238480,192532,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,347546,14666401,199805,1-Apr-19,Void: 07-ED Parking-Storage - (01-Apr-19),Incorrect Entry,PARKING,Rivera,0
Sunland RV Resort Emerald Desert,337394,14247178,192632,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,82
Sunland RV Resort Emerald Desert,337394,14247179,192632,1-Apr-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Rivera,3
Sunland RV Resort Emerald Desert,337394,14247180,192632,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,347546,14661016,199805,1-Apr-19,Void: 07-ED Parking-Storage - (01-Apr-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,329999,13918650,187519,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,105
Sunland RV Resort Emerald Desert,347546,14659919,199805,1-Apr-19,Void: 07-ED Parking-Storage - (01-Apr-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,359808,15162413,209111,1-Apr-19,Void: 02-ED Weekly Rate - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,69
Sunland RV Resort Emerald Desert,359808,15162414,209111,1-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Rivera,7.48
Sunland RV Resort Emerald Desert,359808,15162415,209111,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,359808,15162416,209111,1-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Rivera,0.11
Sunland RV Resort Emerald Desert,337150,14853103,192460,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,79
Sunland RV Resort Emerald Desert,337150,14853104,192460,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,340223,14766740,194708,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,342010,15070710,195818,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,79
Sunland RV Resort Emerald Desert,342010,15070711,195818,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,331481,15407840,188491,1-Apr-19,Void: 03M- Emerald 31 Day Rates - (01-Apr-19),Incorrect Entry,Lot-Monthly,Rivera,67.39
Sunland RV Resort Emerald Desert,340223,14766739,194708,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,82.89
Sunland RV Resort Emerald Desert,339362,14503972,194014,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,79
Sunland RV Resort Emerald Desert,339362,14503973,194014,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Rivera,8.58
Sunland RV Resort Emerald Desert,339362,14503974,194014,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,339362,14503975,194014,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Rivera,0.11
Sunland RV Resort Emerald Desert,339562,14555635,194238,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,53.34
Sunland RV Resort Emerald Desert,339562,14555636,194238,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,339562,14673251,194238,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,53.34
Sunland RV Resort Emerald Desert,339562,14673252,194238,1-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,351560,14877102,202624,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,82
Sunland RV Resort Emerald Desert,351560,14877103,202624,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Rivera,8.91
Sunland RV Resort Emerald Desert,351560,14877104,202624,1-Apr-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Rivera,3
Sunland RV Resort Emerald Desert,351560,14877105,202624,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,351560,14877106,202624,1-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Rivera,0.11
Sunland RV Resort Emerald Desert,336517,14204884,192018,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Vince,69
Sunland RV Resort Emerald Desert,336517,14204885,192018,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Vince,1
Sunland RV Resort Emerald Desert,340145,14372706,194644,1-Apr-19,Void: 02W- Emerald Weekly Rates - (01-Apr-19),Incorrect Entry,Lot-Weekly,Vince,74
Sunland RV Resort Emerald Desert,340145,14372707,194644,1-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Vince,1
Sunland RV Resort Emerald Desert,368656,15652244,215800,2-Apr-19,Void: 03-ED 31 Day Rate - (02-Apr-19),Incorrect Entry,Lot-Monthly,Amanda,0.62
Sunland RV Resort Emerald Desert,374220,15757685,219912,2-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,10.12
Sunland RV Resort Emerald Desert,374220,15757686,219912,2-Apr-19,Void:    - 1 x Children,Cancelled Reservation,ADDITIONAL OCUPNTS,Amanda,2
Sunland RV Resort Emerald Desert,374220,15757687,219912,2-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
